Gene,Non-unique Gene name,Annotation,max_pident,max_aln_len,n_hits,qlen,max_cov
group_40,,hypothetical protein,0.0,0,0,,0.0
group_177,,hypothetical protein,66.667,636,5,705.0,0.902
nrgA,nrgA,Ammonium transporter,67.83,659,4,1215.0,0.542
group_497,,hypothetical protein,68.306,337,2,333.0,1.012
group_296,,hypothetical protein,68.59,207,4,3126.0,0.066
group_444,,hypothetical protein,69.079,152,1,1194.0,0.127
ebh_2~~~hylA,ebh_2;hylA,Extracellular matrix-binding protein ebh;Polysaccharide lyase 8 family protein HylA,69.136,205,12,2844.0,0.072
phnD2,phnD2,putative ABC transporter phosphonate/phosphite binding protein PhnD2,69.199,830,22,927.0,0.895
ybbH,ybbH,putative HTH-type transcriptional regulator YbbH,69.293,685,5,813.0,0.843
group_388,,hypothetical protein,69.552,335,2,384.0,0.872
group_397,,hypothetical protein,70.614,228,3,234.0,0.974
group_70,,hypothetical protein,70.85,1069,9,1200.0,0.891
group_498,,hypothetical protein,71.103,263,1,267.0,0.985
betI_2,betI_2,HTH-type transcriptional regulator BetI,71.739,552,4,579.0,0.953
tal,tal,Transaldolase,71.806,720,1,726.0,0.992
dgoD,dgoD,D-galactonate dehydratase,72.093,86,1,1146.0,0.075
group_274,,L-2-hydroxyisocaproate dehydrogenase,72.381,413,9,873.0,0.473
group_565,,hypothetical protein,72.504,691,8,873.0,0.792
qacC,qacC,Quaternary ammonium compound-resistance protein QacC,72.549,306,3,309.0,0.99
nanE,nanE,Putative N-acetylmannosamine-6-phosphate 2-epimerase,72.589,677,7,699.0,0.969
yajL,yajL,Protein/nucleic acid deglycase 3,72.822,579,12,573.0,1.01
group_317,,hypothetical protein,72.901,1679,2,1674.0,1.003
group_495,,hypothetical protein,72.983,1388,3,1380.0,1.006
ifcA~~~vprA_1,ifcA;vprA_1,putative fumarate reductase Ifc3;Vinyl phenol reductase,73.043,115,1,1485.0,0.077
fpgS,fpgS,Folylpolyglutamate synthase,73.043,1205,15,1257.0,0.959
argP,argP,HTH-type transcriptional regulator ArgP,73.134,843,13,924.0,0.912
ycaM_3,ycaM_3,Inner membrane transporter YcaM,73.3,1412,9,1425.0,0.991
group_372,,hypothetical protein,73.691,821,6,813.0,1.01
pcp,pcp,Pyrrolidone-carboxylate peptidase,73.773,652,12,648.0,1.006
npr,npr,NADH peroxidase,73.81,1365,10,1371.0,0.996
oxyR_1,oxyR_1,DNA-binding transcriptional dual regulator OxyR,74.101,864,6,876.0,0.986
rihA_3,rihA_3,Pyrimidine-specific ribonucleoside hydrolase RihA,74.169,933,3,951.0,0.981
group_379,,hypothetical protein,74.286,70,3,1251.0,0.056
group_64,,hypothetical protein,74.348,959,3,960.0,0.999
group_493,,hypothetical protein,74.534,483,3,486.0,0.994
group_537,,hypothetical protein,75.072,345,12,357.0,0.966
citX,citX,Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase,75.712,527,3,540.0,0.976
patB,patB,Cystathionine beta-lyase PatB,75.781,1171,9,1164.0,1.006
ysdC,ysdC,Putative aminopeptidase YsdC,76.012,1083,8,1083.0,1.0
oxyR_2~~~oxyR,oxyR_2;oxyR,DNA-binding transcriptional dual regulator OxyR,76.319,891,3,888.0,1.003
group_50,,hypothetical protein,76.411,1293,13,1311.0,0.986
uvrB_1,uvrB_1,UvrABC system protein B,76.79,2822,12,2811.0,1.004
group_463,,hypothetical protein,76.967,521,3,537.0,0.97
group_504,,hypothetical protein;Protein ADP-ribosyltransferase,77.032,775,16,777.0,0.997
bceB,bceB,Bacitracin export permease protein BceB,77.193,1807,30,1800.0,1.004
purA,purA,Adenylosuccinate synthetase,77.354,1292,12,1293.0,0.999
group_153,,hypothetical protein,77.419,651,3,669.0,0.973
group_13,,hypothetical protein,77.53,494,3,495.0,0.998
group_82,,hypothetical protein,77.66,770,13,903.0,0.853
uvrA_2~~~uvrA_1,uvrA_2;uvrA_1,UvrABC system protein A,77.778,2482,34,2520.0,0.985
group_191,,hypothetical protein,77.863,908,3,894.0,1.016
group_386,,Gamma-resorcylate decarboxylase;hypothetical protein,77.966,451,10,912.0,0.495
group_464,,hypothetical protein,78.056,360,6,357.0,1.008
group_254,,hypothetical protein,78.182,55,1,1200.0,0.046
group_295,,hypothetical protein,78.182,554,7,558.0,0.993
steT_1,steT_1,Serine/threonine exchanger SteT,78.261,1311,11,1326.0,0.989
dhaM,dhaM,PTS-dependent dihydroxyacetone kinase phosphotransferase subunit DhaM,78.4,375,5,375.0,1.0
group_542,,hypothetical protein,78.616,504,4,504.0,1.0
comEA,comEA,ComE operon protein 1,78.691,657,12,651.0,1.009
ribE,ribE,Riboflavin synthase,78.748,607,9,606.0,1.002
group_28,,hypothetical protein,79.09,1521,9,1530.0,0.994
group_349,,putative ABC transporter ATP-binding protein,79.245,1794,29,1842.0,0.974
group_541,,hypothetical protein,79.273,825,3,825.0,1.0
clcA,clcA,H(+)/Cl(-) exchange transporter ClcA,79.661,1315,18,1548.0,0.849
brnQ,brnQ,Branched-chain amino acid permease BrnQ,79.71,1361,29,1380.0,0.986
group_383,,hypothetical protein,79.924,1056,12,1074.0,0.983
comA_2,;comA_2,hypothetical protein;Transport/processing ATP-binding protein ComA,80.0,607,50,1587.0,0.382
yfcA,yfcA,putative membrane transporter protein YfcA,80.162,741,3,753.0,0.984
group_304,,hypothetical protein,80.175,1488,2,1728.0,0.861
comEC,;comEC,hypothetical protein;ComE operon protein 3,80.189,2252,19,2253.0,1.0
mutM,mutM,Formamidopyrimidine-DNA glycosylase,80.218,824,12,828.0,0.995
group_188,,Acetyltransferase,80.282,426,3,429.0,0.993
group_544,,hypothetical protein,80.306,1503,3,1503.0,1.0
group_496,,hypothetical protein,80.338,651,3,666.0,0.977
mvaA,mvaA,3-hydroxy-3-methylglutaryl-coenzyme A reductase,80.343,1226,12,1227.0,0.999
fluC2,fluC2,Fluoride-specific ion channel FluC 2,80.357,336,3,336.0,1.0
group_566,,hypothetical protein,80.392,189,2,6033.0,0.031
desK,desK,Sensor histidine kinase DesK,80.413,1113,3,1104.0,1.008
sufS,sufS,Cysteine desulfurase SufS,80.435,1196,11,1194.0,1.002
ribD,ribD,Riboflavin biosynthesis protein RibD,80.492,1056,9,1056.0,1.0
tilS,tilS,tRNA(Ile)-lysidine synthase,80.596,1242,11,1239.0,1.002
pnbA_1,;pnbA_1,hypothetical protein;4-nitrobenzoate reductase,80.604,629,7,648.0,0.971
ptsG,ptsG,PTS system glucose-specific EIICBA component,80.645,1488,37,1983.0,0.75
group_31,,hypothetical protein,80.667,450,11,450.0,1.0
group_484,,hypothetical protein,80.675,859,12,864.0,0.994
mleS,mleS,Malolactic enzyme,80.727,1624,3,1623.0,1.001
group_313,,hypothetical protein,80.856,444,1,444.0,1.0
coaE,coaE,Dephospho-CoA kinase,80.976,615,12,615.0,1.0
odcI,odcI,Inducible ornithine decarboxylase,81.008,1842,16,2091.0,0.881
nnrD,nnrD,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,81.014,848,17,846.0,1.002
sorC,sorC,Sorbitol operon regulator,81.027,954,3,954.0,1.0
yhaP,yhaP,putative protein YhaP,81.068,1236,3,1236.0,1.0
rluD_2~~~rluD_1,rluD_2;rluD_1,Ribosomal large subunit pseudouridine synthase D,81.084,867,12,864.0,1.003
group_316,,Aspartate aminotransferase,81.138,1177,1,1176.0,1.001
group_244,,hypothetical protein,81.25,619,5,849.0,0.729
group_400,,hypothetical protein,81.371,569,8,570.0,0.998
group_459,,hypothetical protein,81.395,645,3,645.0,1.0
mdtG~~~sbnD_2~~~sbnD_1,mdtG;sbnD_2;sbnD_1,Multidrug resistance protein MdtG;Staphyloferrin B transporter,81.429,1181,18,1212.0,0.974
group_425,,hypothetical protein,81.522,1002,16,1002.0,1.0
group_325,,hypothetical protein,81.553,309,3,309.0,1.0
group_262,,hypothetical protein,81.605,598,3,597.0,1.002
dprA,dprA,DNA processing protein DprA,81.635,844,12,843.0,1.001
group_424,,hypothetical protein,81.713,432,3,432.0,1.0
group_278,,Protein SprT-like protein,81.716,443,10,444.0,0.998
group_530,,hypothetical protein,81.755,1003,18,1002.0,1.001
comFC,comFC,Competence protein ComFC,81.791,681,8,678.0,1.004
metB,metB,Cystathionine gamma-synthase,81.818,1139,6,1143.0,0.997
dtd,dtd,D-aminoacyl-tRNA deacylase,81.859,441,12,441.0,1.0
trmK,trmK,tRNA (adenine(22)-N(1))-methyltransferase,81.962,693,12,690.0,1.004
group_49,,hypothetical protein,81.973,294,3,294.0,1.0
group_331,,hypothetical protein,81.978,738,3,738.0,1.0
ydjP,ydjP,AB hydrolase superfamily protein YdjP,81.99,794,7,792.0,1.003
group_468,,hypothetical protein,82.059,981,3,981.0,1.0
gmuR_2,gmuR_2,HTH-type transcriptional regulator GmuR,82.062,708,5,708.0,1.0
yokD_2,yokD_2;,SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD;hypothetical protein,82.083,808,4,810.0,0.998
group_409,,putative ABC transporter ATP-binding protein,82.125,1751,43,1758.0,0.996
rarA,rarA,Replication-associated recombination protein A,82.148,1296,21,1299.0,0.998
group_164,,hypothetical protein,82.175,662,7,663.0,0.998
group_465,,hypothetical protein,82.193,921,3,921.0,1.0
rnhA,rnhA,Ribonuclease H,82.231,771,23,768.0,1.004
glcA_2,glcA_2,Glycolate permease GlcA,82.269,1534,18,1536.0,0.999
group_158,,hypothetical protein,82.317,492,3,492.0,1.0
group_521,,hypothetical protein,82.321,2421,16,2418.0,1.001
group_190,,hypothetical protein,82.367,414,9,414.0,1.0
manX_2,manX_2,PTS system mannose-specific EIIAB component,82.424,1022,15,993.0,1.029
yvdM,yvdM,Beta-phosphoglucomutase,82.44,672,13,672.0,1.0
group_77,,hypothetical protein,82.456,57,3,231.0,0.247
nhaC,nhaC,Na(+)/H(+) antiporter NhaC,82.456,1380,13,1368.0,1.009
group_19,,hypothetical protein,82.494,417,3,417.0,1.0
rbsR_2,rbsR_2,Ribose operon repressor,82.609,65,4,993.0,0.065
group_263,,hypothetical protein,82.638,743,14,858.0,0.866
bmr3,bmr3,Multidrug resistance protein 3,82.645,1429,12,1446.0,0.988
group_78,,hypothetical protein,82.667,300,3,300.0,1.0
sorA_2,sorA_2,PTS system sorbose-specific EIIC component,82.692,808,13,798.0,1.013
group_323,,(R)-mandelonitrile lyase,82.707,399,8,399.0,1.0
group_17,,hypothetical protein,82.721,816,6,816.0,1.0
comGA,comGA,Competence protein ComGA,82.741,985,14,984.0,1.001
cladc,cla-dc,CLA biosynthesis isomerase,82.771,830,3,828.0,1.002
iscS_2,iscS_2,Cysteine desulfurase IscS,82.837,1142,14,1164.0,0.981
prmC,prmC,Release factor glutamine methyltransferase,82.84,845,12,843.0,1.002
group_538,,hypothetical protein,82.927,246,3,246.0,1.0
polC_3~~~polC_2,polC_3;polC_2,DNA polymerase III PolC-type,82.932,955,12,954.0,1.001
group_533,,hypothetical protein,82.952,419,3,432.0,0.97
group_122,,Phosphorylated carbohydrates phosphatase,82.966,681,12,681.0,1.0
iolU,iolU,scyllo-inositol 2-dehydrogenase (NADP(+)) IolU,82.977,981,3,981.0,1.0
arnT,arnT,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,82.979,2284,6,2244.0,1.018
ykoE,ykoE,Putative HMP/thiamine permease protein YkoE,82.982,570,10,570.0,1.0
group_418,,Putative phosphatase,82.992,829,21,834.0,0.994
uup_4~~~uup_2,uup_4;uup_2,ATP-binding protein Uup,83.019,870,14,870.0,1.0
group_345,,hypothetical protein,83.097,704,3,765.0,0.92
yueI,yueI,putative protein YueI,83.12,468,13,468.0,1.0
group_374,,hypothetical protein,83.126,723,12,723.0,1.0
dtd3,dtd3,D-aminoacyl-tRNA deacylase,83.139,771,13,771.0,1.0
rbsR_1,rbsR_1,Ribose operon repressor,83.143,953,22,951.0,1.002
group_488,,hypothetical protein,83.158,285,3,285.0,1.0
sotB,sotB,sugar efflux transporter,83.17,1224,15,1227.0,0.998
group_476,,hypothetical protein,83.217,143,3,141.0,1.014
thyA,thyA,Thymidylate synthase,83.281,967,12,957.0,1.01
bmpA_4,bmpA_4,ABC transporter nucleoside-binding protein BmpA,83.287,1083,21,1083.0,1.0
group_404,,hypothetical protein,83.301,509,3,510.0,0.998
group_282,,hypothetical protein,83.333,279,48,3333.0,0.084
qorB,qorB,Quinone oxidoreductase 2,83.333,202,6,852.0,0.237
btuD,btuD,Vitamin B12 import ATP-binding protein BtuD,83.333,907,15,906.0,1.001
mnmE,mnmE,tRNA modification GTPase MnmE,83.417,1387,12,1383.0,1.003
paiA_1~~~paiA_2,paiA_1;paiA_2,Spermidine/spermine N(1)-acetyltransferase,83.429,525,3,522.0,1.006
group_402,,hypothetical protein,83.431,1539,5,1539.0,1.0
copA,copA,Copper-exporting P-type ATPase,83.499,1909,31,1908.0,1.001
group_486,,hypothetical protein,83.607,183,3,183.0,1.0
cycA,cycA,D-serine/D-alanine/glycine transporter,83.635,1381,21,1380.0,1.001
group_421,,hypothetical protein,83.636,487,4,492.0,0.99
group_69,,hypothetical protein,83.66,765,13,765.0,1.0
cobB,cobB,NAD-dependent protein deacetylase,83.668,698,12,696.0,1.003
dhaL,dhaL,PTS-dependent dihydroxyacetone kinase ADP-binding subunit DhaL,83.677,582,5,582.0,1.0
cdd,cdd,Cytidine deaminase,83.688,423,3,423.0,1.0
thiN,thiN,Thiamine pyrophosphokinase,83.707,669,12,675.0,0.991
group_528,,hypothetical protein,83.729,1180,17,1185.0,0.996
group_411,,putative ABC transporter ATP-binding protein,83.757,1730,26,1737.0,0.996
mtnN,mtnN,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,83.792,691,13,690.0,1.001
ykfA,ykfA,putative murein peptide carboxypeptidase,83.821,1026,3,1029.0,0.997
panT,panT,Pantothenate transporter PanT,83.849,582,3,582.0,1.0
group_144,,hypothetical protein,83.886,633,18,633.0,1.0
ywnA,ywnA,Putative HTH-type transcriptional regulator YwnA,83.894,416,3,429.0,0.97
dnaI,dnaI,Replicative helicase loader DnaI,83.921,908,13,915.0,0.992
group_361,,hypothetical protein,83.929,112,3,114.0,0.982
tcyN,tcyN,L-cystine transport system ATP-binding protein TcyN,83.946,735,31,735.0,1.0
group_346,,Aspartate racemase,83.979,749,13,753.0,0.995
group_523,,hypothetical protein,83.987,1224,12,1224.0,1.0
citC,citC,[Citrate [pro-3S]-lyase] ligase,83.996,1056,7,1056.0,1.0
comFA,comFA,Competence protein ComFA,83.997,1281,12,1281.0,1.0
dhaK,dhaK,PTS-dependent dihydroxyacetone kinase dihydroxyacetone-binding subunit DhaK,84.036,998,5,996.0,1.002
gabD1,gabD1,Succinate-semialdehyde dehydrogenase [NADP(+)] 1,84.093,1400,12,1383.0,1.012
group_255,,hypothetical protein,84.163,663,7,663.0,1.0
group_192,,Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase;Putative peptidyl-prolyl cis-trans isomerase,84.185,607,12,603.0,1.007
group_358,,hypothetical protein,84.211,171,3,171.0,1.0
manX_1,manX_1,PTS system mannose-specific EIIAB component,84.211,915,7,915.0,1.0
group_540,,hypothetical protein,84.234,666,3,666.0,1.0
group_38,,Nucleobase transporter PlUacP,84.256,1283,12,1284.0,0.999
copY,copY,Transcriptional repressor CopY,84.272,426,12,444.0,0.959
rsmF,rsmF;,Ribosomal RNA small subunit methyltransferase F;hypothetical protein,84.37,2350,25,2346.0,1.002
cas9,cas9,CRISPR-associated endonuclease Cas9,84.375,3619,25,4188.0,0.864
fluC1,fluC1,Fluoride-specific ion channel FluC 1,84.375,384,11,384.0,1.0
thlA,thlA,Acetyl-CoA acetyltransferase,84.38,1161,13,1146.0,1.013
divIB,divIB,Cell division protein DivIB,84.444,855,7,855.0,1.0
group_76,,Putative glutamine amidotransferase,84.488,725,12,732.0,0.99
ypdF,ypdF,Aminopeptidase YpdF,84.491,1109,17,1107.0,1.002
group_27,,hypothetical protein,84.503,684,3,684.0,1.0
prkC,prkC,Serine/threonine-protein kinase PrkC,84.508,2001,19,1995.0,1.003
plsY_1,plsY_1,Glycerol-3-phosphate acyltransferase,84.541,621,12,621.0,1.0
prmA,prmA,Ribosomal protein L11 methyltransferase,84.55,949,12,945.0,1.004
amiE,amiE,N-acetylmuramyl-L-alanine amidase,84.554,1010,13,1008.0,1.002
group_477,,hypothetical protein,84.576,834,10,834.0,1.0
paiA_2,paiA_2,Spermidine/spermine N(1)-acetyltransferase,84.615,39,1,522.0,0.075
bceA_1,bceA_1,Bacitracin export ATP-binding protein BceA,84.615,749,31,750.0,0.999
group_58,,hypothetical protein,84.615,552,7,552.0,1.0
strA,strA,Sortase A,84.669,711,12,711.0,1.0
smc_7,smc_7,Chromosome partition protein Smc,84.717,2738,4,2739.0,1.0
desR,desR,Transcriptional regulatory protein DesR,84.722,605,6,606.0,0.998
ywlC,ywlC,Threonylcarbamoyl-AMP synthase,84.746,1003,12,1002.0,1.001
bglF,bglF,PTS system beta-glucoside-specific EIIBCA component,84.779,1971,58,1968.0,1.002
ypiA,ypiA,TPR repeat-containing protein YpiA,84.846,1246,12,1251.0,0.996
group_354,,Putative 3-methyladenine DNA glycosylase,84.897,629,12,642.0,0.98
galK_1,galK_1,Galactokinase,84.918,928,12,915.0,1.014
addA,addA,ATP-dependent helicase/nuclease subunit A,84.924,3562,40,3561.0,1.0
coaD,coaD,Phosphopantetheine adenylyltransferase,84.94,498,13,498.0,1.0
group_452,,hypothetical protein,84.948,1249,22,1248.0,1.001
pepF1,pepF1,Oligoendopeptidase F plasmid,84.964,1789,15,1788.0,1.001
syfD,syfD,putative syringafactin export ATP-binding/permease protein SyfD,84.964,1974,71,1971.0,1.002
galT,galT,Galactose-1-phosphate uridylyltransferase,84.966,1450,12,1461.0,0.992
group_462,,hypothetical protein,84.97,672,9,672.0,1.0
group_517,,hypothetical protein,84.977,852,3,852.0,1.0
group_16,,hypothetical protein,84.982,1103,10,1110.0,0.994
group_503,,hypothetical protein,84.988,866,14,876.0,0.989
clahy,cla-hy,Linoleate hydratase,84.988,1692,3,1692.0,1.0
rsmC,rsmC,Ribosomal RNA small subunit methyltransferase C,85.0,600,12,600.0,1.0
group_271,,hypothetical protein,85.0,700,13,699.0,1.001
dnaE,dnaE,DNA polymerase III subunit alpha,85.005,3121,21,3120.0,1.0
group_343,,hypothetical protein,85.011,1810,16,1788.0,1.012
group_75,,hypothetical protein,85.03,1169,11,1185.0,0.986
group_527,,hypothetical protein,85.038,528,3,528.0,1.0
coaBC~~~undec1A,coaBC;undec1A,Coenzyme A biosynthesis bifunctional protein CoaBC;Cysteine/Cysteine sulfinic acid decarboxylase,85.055,1191,16,1191.0,1.0
mupG,mupG,6-phospho-N-acetylmuramidase,85.057,1044,7,1035.0,1.009
yheI,yheI,putative multidrug resistance ABC transporter ATP-binding/permease protein YheI,85.071,1755,22,1755.0,1.0
ylbL,ylbL,putative protein YlbL,85.078,1032,17,1032.0,1.0
yflS_1,yflS_1,Putative malate transporter YflS,85.086,1495,14,1455.0,1.027
pgsA,pgsA,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,85.106,569,16,564.0,1.009
kdpB,kdpB,Potassium-transporting ATPase ATP-binding subunit,85.112,2297,29,2277.0,1.009
group_74,,hypothetical protein,85.148,1185,12,1185.0,1.0
group_456,,hypothetical protein,85.156,1893,3,1893.0,1.0
sasA_3~~~sasA_2,sasA_3;sasA_2,Adaptive-response sensory-kinase SasA,85.167,1436,12,1476.0,0.973
gpmA_1~~~gpmA_2,gpmA_1;gpmA_2,23-bisphosphoglycerate-dependent phosphoglycerate mutase,85.169,681,13,681.0,1.0
norB,norB,Quinolone resistance protein NorB,85.185,189,3,1392.0,0.136
group_259,,hypothetical protein,85.185,194,18,873.0,0.222
bbmA,bbmA,Intracellular maltogenic amylase,85.237,1707,12,1707.0,1.0
fni,fni,Isopentenyl-diphosphate delta-isomerase,85.239,1023,15,1023.0,1.0
dinB_2,dinB_2,DNA polymerase IV,85.251,1295,17,1311.0,0.988
ygcS_2~~~ygcS_1,ygcS_2;ygcS_1,Inner membrane metabolite transport protein YgcS,85.262,1296,24,1296.0,1.0
purB,purB,Adenylosuccinate lyase,85.262,1297,12,1296.0,1.001
group_500,,hypothetical protein,85.283,1359,12,1359.0,1.0
group_184,,hypothetical protein,85.285,676,12,666.0,1.015
group_509,,hypothetical protein,85.294,714,12,714.0,1.0
ecfA2,ecfA2,Energy-coupling factor transporter ATP-binding protein EcfA2,85.301,878,35,864.0,1.016
group_124,,hypothetical protein,85.333,622,12,621.0,1.002
misCB,misCB,Membrane protein insertase MisCB,85.343,962,12,975.0,0.987
yfiC,yfiC,tRNA1(Val) (adenine(37)-N6)-methyltransferase,85.361,1022,15,1011.0,1.011
degA_1,degA_1,HTH-type transcriptional regulator DegA,85.366,72,7,1005.0,0.072
holA,holA,DNA polymerase III subunit delta,85.366,986,16,987.0,0.999
yheH,yheH,putative multidrug resistance ABC transporter ATP-binding/permease protein YheH,85.366,1785,33,1785.0,1.0
group_328,,hypothetical protein,85.366,825,21,825.0,1.0
group_162,,hypothetical protein,85.376,1218,17,1215.0,1.002
uvrB_2,uvrB_2,UvrABC system protein B,85.386,2049,12,2046.0,1.001
group_284,,hypothetical protein,85.396,1212,11,1212.0,1.0
galK_2,galK_2,Galactokinase,85.441,1167,18,1167.0,1.0
group_267,,hypothetical protein,85.445,1113,17,1113.0,1.0
priA,priA,Replication restart protein PriA,85.475,2389,21,2394.0,0.998
rnmV,rnmV,Ribonuclease M5,85.487,567,12,564.0,1.005
pspB,;pspB,hypothetical protein;Putative phosphoserine phosphatase 2,85.49,572,3,570.0,1.004
adh,adh,Alcohol dehydrogenase,85.493,1034,8,1035.0,0.999
dinG,dinG,3'-5' exonuclease DinG,85.501,2814,21,2811.0,1.001
rsmB,rsmB,Ribosomal RNA small subunit methyltransferase B,85.54,1314,12,1314.0,1.0
group_558,,hypothetical protein,85.552,353,3,354.0,0.997
bcaP_2,bcaP_2,Branched-chain amino acid permease BcaP,85.556,1440,15,1440.0,1.0
glpK,glpK,Glycerol kinase,85.571,1500,7,1497.0,1.002
group_368,,hypothetical protein,85.59,687,4,687.0,1.0
rqcH,rqcH,Rqc2 RqcH,85.596,1690,13,1689.0,1.001
group_415,,hypothetical protein,85.635,717,8,717.0,1.0
yflS_3,yflS_3,Putative malate transporter YflS,85.636,1501,19,1455.0,1.032
group_197,,hypothetical protein,85.644,606,14,606.0,1.0
group_166,,putative ABC transporter permease,85.647,1071,12,1059.0,1.011
bmpA_2,bmpA_2,ABC transporter nucleoside-binding protein BmpA,85.688,1076,23,1074.0,1.002
agaC,agaC,N-acetylgalactosamine permease IIC component 1,85.696,783,3,783.0,1.0
rsgA,rsgA,Small ribosomal subunit biogenesis GTPase RsgA,85.698,888,12,888.0,1.0
bceA_2~~~bceA_1,bceA_2;bceA_1,Bacitracin export ATP-binding protein BceA,85.714,140,24,669.0,0.209
group_337,,hypothetical protein,85.714,364,8,369.0,0.986
lacE_1~~~lacE~~~lacE_2,lacE_1;lacE;lacE_2,PTS system lactose-specific EIICB component,85.723,1716,9,1713.0,1.002
ltaS2_1,ltaS2_1,Lipoteichoic acid synthase 2,85.753,2190,26,2199.0,0.996
group_240,,Aldo-keto reductase/MSMEI_2347,85.764,857,25,858.0,0.999
group_327,,hypothetical protein,85.765,281,6,279.0,1.007
ldh,ldh,L-lactate dehydrogenase,85.792,915,21,924.0,0.99
hpt,hpt,Hypoxanthine-guanine phosphoribosyltransferase,85.816,564,12,564.0,1.0
rpe,rpe,Ribulose-phosphate 3-epimerase,85.822,663,12,663.0,1.0
group_250,,hypothetical protein,85.845,657,3,660.0,0.995
claer,cla-er,CLA biosynthesis enone reductase,85.846,650,9,651.0,0.998
group_252,,hypothetical protein,85.857,813,14,813.0,1.0
group_170,,hypothetical protein,85.867,375,3,375.0,1.0
pepQ,pepQ,Xaa-Pro dipeptidase,85.894,1114,12,1113.0,1.001
rhaS_1,rhaS_1,HTH-type transcriptional activator RhaS,85.897,858,7,861.0,0.997
group_276,,hypothetical protein,85.929,1265,20,1266.0,0.999
tadA_2,tadA_2,tRNA-specific adenosine deaminase,85.938,64,3,453.0,0.141
adhE_3~~~adhE_2~~~adhE_1~~~adhE,adhE_3;adhE_2;adhE_1;adhE,Aldehyde-alcohol dehydrogenase,85.94,2596,13,2598.0,0.999
gltC_1,gltC_1,Transcriptional dual regulator GltC,85.941,882,7,882.0,1.0
citN,citN,Citrate transporter,85.96,1339,3,1338.0,1.001
tagA,tagA,N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase,85.986,735,12,735.0,1.0
group_401,,DegV domain-containing protein,86.0,830,8,831.0,0.999
yjeM_1,yjeM_1,Inner membrane transporter YjeM,86.003,1486,39,1488.0,0.999
coaA,coaA,Pantothenate kinase,86.011,915,8,915.0,1.0
group_417,,hypothetical protein,86.017,708,3,708.0,1.0
comGC,comGC,Competence protein ComGC,86.018,329,12,330.0,0.997
galE_2,galE_2,UDP-glucose 4-epimerase,86.044,996,18,996.0,1.0
group_376,,hypothetical protein,86.047,627,8,627.0,1.0
potC,potC,Spermidine/putrescine transport system permease protein PotC,86.049,810,12,810.0,1.0
htpX,htpX,Protease HtpX,86.065,897,13,897.0,1.0
yhaM,yhaM,3'-5' exoribonuclease YhaM,86.066,976,12,975.0,1.001
group_35,,hypothetical protein,86.083,891,3,891.0,1.0
